symbol,name,price,volume_24h,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d
BRN,BRN Metaverse,0.1998433688458755,480658.51655768,5229340.91318394,-0.56216437,0.91931881,17.04292818,-20.73179964,26.44388723,56.12182194
ORT,Okratech Token,0.006458012067041648,750897.9726718,5217575.919972677,-0.08480612,2.08944935,41.0774323,15.4908167,89.30883088,98.95445081
RBC,Rubic,0.03131165281669202,207603.09708399,5175302.198506553,-0.45864598,-4.35316145,2.79283756,45.11367496,92.61972669,114.16086932
WOLF,LandWolf (SOL),0.0005172602768552761,169384.72654787,5172487.118918155,0.0056741,0.07463231,0.04928116,-48.67698577,-60.98668774,-76.30002579
GSWIFT,GameSwift,0.08242880318902275,299328.26483192,5161816.37047583,-0.79748548,2.82126747,30.25929992,-40.64302333,52.52990474,28.18617077
HUAHUA,Chihuahua,5.5123174654709946e-05,442679.02029345,5156772.988948115,-0.11169806,5.14106491,1.93567996,-52.89647909,-21.47587992,-1.38919883
FRA,Fractal Network,0.00044907768882481764,74860.15837702,5124190.255259489,-1.03474454,-1.93849274,-0.68740133,-59.28204617,80.38259878,29.20353081
EFC,Everton Fan Token,0.5106324643640563,120526.85506203,5105692.48064968,-0.00408175,-0.28926233,2.67994042,-21.79615101,-29.30026961,-41.07581776
APM,apM Coin,0.003353130075927955,179811.83305984,5098100.040442487,-0.62641457,1.18747381,4.09533093,-13.60080126,-3.90512786,-7.00055441
WHALES,Whales Market,0.19574020325065847,467550.04062719,5095965.045694715,-1.76796306,-8.64833148,-9.62862049,-16.93699938,43.74070825,108.03932197
ACA,ACA Token,0.10790032547367281,117340.55946061,5077515.571576583,-0.24498522,0.01279081,-1.83902026,-6.18790124,87.87745973,84.93916158
UBT,Unibright,0.03378068247607276,5760.70221857,5067102.345855603,0.0,-2.75397293,-10.37106624,-54.61665561,-22.16640393,46.33108917
ID,Everest,0.043013696078577156,79031.29410353,5019698.332369954,0.0,17.17483356,27.79703602,12.17978249,19.10867293,17.43118974
$WAFFLES,Waffles Davincij15's Cat,0.0055998564847108655,713983.44030391,5008884.27117546,0.11136339,-7.7266,-8.75232654,-22.80002822,-26.3436879,-55.21979646
MEE,Medieval Empires,0.008927807976956033,388887.75044459,4994317.943215885,-0.21756758,-2.54400364,-1.16769187,-16.12632078,75.76338462,42.46752168
AFC,Arsenal Fan Token,0.8363567694513429,198779.61975538,4993034.859202667,0.16430824,0.17620435,1.72379622,-9.85022115,-8.50485922,-17.20909443
NRG,Energi,0.0590388084871495,255294.99406938,4989609.849325037,-0.41930788,-4.95077607,8.41829088,-23.67348326,5.0161337,-0.37685531
SENATE,SENATE,0.044705999806246684,31301.58865221,4985414.33657838,-0.12607511,-3.57240188,6.94445198,-46.01776428,-0.97835454,-12.07856504
EBULL,ETHEREUM IS GOOD,0.0004982124544531674,778435.32163666,4982124.544531674,1.12048834,8.58675458,1.82520753,-53.37657653,-8.59445548,-15.96237338
LAMB,Lambda,0.003004651314084747,1617084.34387513,4946900.583548485,-0.58125393,-1.38677493,11.12434019,-24.81024474,83.03791894,27.36458613
COT,Cosplay Token,0.012495956962977988,347331.75653008,4927895.303747419,0.1255667,0.84946106,11.58209113,-34.42262663,115.59898553,79.54384947
SCPT,Script Network,0.007777104385942522,285137.92630167,4921481.3206438115,1.01754263,-0.42776075,-6.63376257,-32.34218303,-28.76217989,-23.56354158
KAI,KAI KEN,1.169331354023681e-08,164617.04836514,4919260.073242224,-2.65572972,-10.95260543,20.0902695,-24.60612384,152.32175157,104.0226987
MASQ,MASQ,0.14304336492238265,2747.74535349,4917755.788264931,-0.04052397,4.41613487,-1.72102882,-33.80141147,-24.427774,-32.82196275
SERO,Super Zero Protocol,0.011454632642344049,185111.51442275,4899441.017191376,0.00947888,-0.08244824,29.13205334,-54.44832774,-55.82641624,-50.11473539
NAP,Napoli Fan Token,1.2308961248871522,209125.75387262,4886919.796676595,0.11524798,0.9759904,3.35037251,-13.87924499,-17.42827207,-21.08288478
SKR,Saakuru Protocol,0.012257882180561343,1024414.48599024,4859391.835202658,-0.58336337,-1.49451627,-7.32583492,38.5495963,119.33381208,66.8965266
PBX,Paribus,0.0006621437226673056,208401.72049907,4849729.77175348,0.03581475,-7.85888055,5.11037814,-40.95057473,-5.50960701,-6.11214342
PMG,Pomerium,0.033974881942027156,339365.44476141,4835090.100244016,-0.1075501,4.89364668,14.16878685,-63.91899861,-59.04512009,-64.42327323
TRIX,TriumphX,0.0009435535109931308,0.0,4833061.667182624,0.0,0.0,0.0,-5.61945868,24.03705821,51.79642421
SIMSAI,SimsAI,0.004812714068575253,316064.80352626,4812681.231427163,10.83073053,-13.40493772,72.74389526,71.44214945,71.44214945,71.44214945
PRE,Presearch,0.012090331219114191,91072.14272355,4794764.633507948,-0.45113763,0.4739055,-3.24319369,-46.33367737,46.38572835,59.24989829
TRA,Trabzonspor Fan Token,0.7440148120929226,284362.95173183,4794238.749290462,-0.02181877,-0.80462006,-0.42399932,-13.01481922,-7.95661631,-28.17649229
SSWP,Suiswap,0.0005413149914780756,543971.13100909,4786385.601319413,0.1541395,2.73640141,21.50893361,-24.23946422,-13.08503498,-27.74886067
SOLVE,SOLVE,0.006826294800670447,164946.37406515,4779259.736061229,1.90749646,6.29548447,1.39936628,-18.04510074,-9.69148197,-20.70347649
SCP,ScPrime,0.09905262882199284,21848.97202913,4764046.512469096,-0.19411937,0.27818364,-0.25594455,-4.74190641,-6.07256788,-38.98386772
POWSCHE,Powsche,0.05008750923683074,198906.77666174,4760799.420932381,-0.34621526,-11.87442866,1.55321359,-54.48539214,271.73541141,404.92352158
BSCPAD,BSCPAD,0.0599961978787788,306181.96085215,4752396.08781483,-1.62413752,6.25423788,14.43343979,-26.562422,13.72893056,8.42257417
DHT,dHedge DAO,0.08293651556494494,7530.83930221,4749783.618603977,0.07604471,1.19760025,1.68912215,-26.8813524,-36.63248471,28.58225001
TKP,TOKPIE,0.1654131348237715,22.11311502,4749683.313453171,1.17074758,3.07020087,10.26642323,1.16125908,13.06499649,-10.43725626
ONE,BigONE Token,0.000550976244394019,0.0,4729674.699455721,0.2431328,-1.41710272,-8.3001813,-25.46412006,5.04562565,1.33687597
RISE,EverRise,7.402866728299904e-05,4664.28117213,4728877.237370696,-0.65731868,7.26279768,7.2481609,-51.86513572,25.80473436,44.36505161
CHKN,Chickencoin,7.322890983484997e-08,63965.26091932,4704151.938880927,-0.12160405,1.05491759,1.21155056,-33.58749082,6.81416452,19.23117494
FRONT,Frontier,0.5797550145236989,28680.30909826,4697911.113113066,1.70317799,-10.54157974,62.34701898,16.08526634,1.06632508,-9.73130872
CVP,PowerPool,0.107854902881332,628999.6245378,4690152.227742807,-0.27976868,-3.54012361,27.15011561,-9.56672616,-16.83034385,288.42828247
VALOR,Valor Token,0.09292176619761831,251009.90789549,4673697.5967406165,-0.58861189,-0.5354717,-2.33044949,-22.16124813,-2.99257465,-11.90421408
UDS,Undeads Games,0.1018801227985807,344.23980303,4665906.475210136,0.15675283,-4.09558239,34.92467003,-45.21443146,-52.3335745,-62.5742564
GRACY,Gracy,0.032413039021179,36440.63575125,4658025.166545224,-0.04635713,3.00198126,3.74780718,-18.9531862,3.38883217,-2.82736203
WOM,WOM Protocol,0.02409689438509458,1372263.05594209,4650700.616323254,-0.04544536,1.90334335,8.90928139,-11.74199974,22.84055809,10.472452
OOE,OpenOcean,0.009210968686577729,209122.19728858,4646250.543252918,0.25680897,0.54871412,-7.20707321,-42.77753819,22.47818219,24.39415595
CARLO,Carlo,0.0050044278338840925,119765.40537936,4638763.380103128,0.43376109,-1.59385052,44.66900259,588.23080043,824.47632278,301.43422679
CAS,Cashaa,0.00461547781958075,108949.1300367,4615477.819580751,0.60983797,1.63251865,16.96901885,-10.05052512,-9.15988234,14.84705124
BIP,Minter Network,0.0005598936939404423,124.65198428,4593378.087626453,0.0,1.00154655,-18.71369298,-27.99056053,93.86783949,104.05272924
PTU,Pintu Token,0.1957012646857869,20068.92183635,4571998.778156293,0.01069373,-3.24507848,3.68947739,-10.99875687,-1.84640972,-1.00958832
LOVELY,Lovely Finance [New],0.0015393428230019528,474471.10875485,4570703.627510556,0.6065197,23.53933315,42.38503183,-37.31693056,-50.08797224,-53.40052995
BLY,Blocery,0.004942459227276333,178388.43865684,4557276.88329795,-1.56945014,2.15772246,7.93808232,-3.09444623,10.84914176,-0.87582056
STAT,STAT,0.07867022332358128,208801.82409047,4556447.7797754,-1.47843612,-0.78588866,5.50746272,-17.0139968,9.39575833,-1.1565369
YOM,YOM,0.04376879086732634,149734.20101229,4547533.864937085,-0.46038941,6.65271152,36.13798453,98.63844839,54.29409593,54.57694949
VAL,Validity,0.8902202708304028,156319.39806504,4541026.701127624,-2.8199632,-2.52635665,-2.54248622,-16.96296874,2.36343354,-8.59534288
INTX,Intentx,0.1171010368028854,2785.58042133,4521731.7064381875,-2.54114196,-1.55153503,-15.51749086,-52.74561299,-22.7396489,-26.69030226
IVPAY,IVPAY,0.005024542468435673,508935.21287325,4477778.777106313,-0.1673226,-1.40221916,-5.32851023,-31.72640506,-24.73886279,-40.05687099
FEI,Fei USD,0.9786933958898527,12700.94209216,4443817.510400535,-0.04668535,-0.76633776,0.39611978,0.4086603,-0.12766463,0.93816184
BROCK,Bitrock,0.045669557694730196,579329.69007768,4423813.985465017,1.51962774,5.80844744,8.520575,-34.62717896,-9.86915602,-24.18937778
DYP,Dypius [New],0.03621244709324489,374883.9595626,4412133.679377625,-4.62030323,1.08970534,15.54048187,-0.86188984,80.23276261,55.61601983
MDAO,MarsDAO,0.0612169743294187,157911.61687125,4321858.384003062,-0.31307656,5.50711606,8.14374034,-7.20954379,-15.33176358,-25.76436305
SAUBER,Alfa Romeo Racing ORLEN Fan Token,0.4324434741387137,126958.77837079,4297911.685787788,0.01445821,0.83976505,2.63143579,-3.19440459,2.09019008,-3.61579482
PKT,PKT,0.0010107442484617202,4784.76053224,4291005.644507592,0.98711256,2.17333494,8.85819611,-15.09704427,9.2066715,2.14889104
BOA,BOSagora,0.013699780933868344,304832.07309502,4262185.34339227,-0.03484505,2.70365862,5.79170753,-18.57581865,7.25124734,-1.85299804
VTC,Vertcoin,0.05966495777424981,18578.02538794,4241125.232249573,0.36580265,4.58828704,19.15693263,-3.71268417,10.00159379,16.59816968
XTAG,xHashtag AI,0.06385466977719456,447485.03688255,4225199.772196527,-0.88519077,39.97485892,84.45341598,61.71537104,189.74016188,191.20335895
DAD,DAD,0.0058597548956989265,240860.70934315,4219023.044403326,4.14188528,54.09486819,53.79890897,50.9232328,54.97353252,33.37320442
BF,BitForex Token,0.0009776596147554398,0.0,4193254.1462580706,0.0,0.0,2.90325916,-2.20516278,28.52981348,57.2833251
DOBO,DogeBonk,7.142005459860754e-09,109.35659346,4163501.6400028374,-0.53311385,4.21758719,4.17510356,-4.92331255,-3.12605175,-3.68887733
CEUR,Celo Euro,1.037992743379613,3323703.11118706,4138371.1265124828,-0.20310048,0.65116398,-0.21856915,-1.94806574,-3.78698644,-5.2794152
FER,Ferro,0.004434753847251548,8154.56181265,4135542.517428548,0.07877598,1.75341706,6.19652254,-32.64669539,27.75991588,35.23832407
PZP,PlayZap,0.06694725168071693,417643.25855837,4124210.748959158,-1.33919836,-4.23506312,52.58314525,-27.04436192,78.14655201,85.26656061
ALTT,Altcoinist,0.016802638720726897,38368.53446719,4116646.4865780897,0.01743707,21.19631314,-0.5117383,-15.91344024,-15.91344024,-15.91344024
BABYBONK,Baby Bonk,1.1049137030756e-11,425026.49967263,4110387.664996842,-0.31512578,2.88588872,-1.4365474,-53.48655723,-62.82030021,-66.81791666
NEIRO,Neiro (neiro.lol),0.004098576514847059,3062665.75379567,4098576.3877911866,0.11337815,1.95682062,0.94346084,-35.16978997,-16.16430802,44.99107533
SGT,Suzuverse,0.40707782332509407,442333.42076432,4092323.641206068,-0.94991715,0.8953248,6.91380857,-28.34807191,-23.18129086,-48.6350721
UPO,UpOnly,0.035920141093721,671242.04284879,4087435.112177617,-2.99987342,-3.4927623,31.43307125,-29.28181239,-8.35389172,-19.83113053
BOOT,Bostrom,6.907215193061061e-09,3246.60534666,4085536.3210925343,0.29639334,3.12543567,79.32416258,4.27729651,12.98330097,-0.82857359
BOND,BarnBridge,0.5144093557308979,3572639.35113505,4069112.928783514,-1.13900504,-0.33192505,-9.66983628,-66.22660505,-65.98943546,-66.31653175
RING,Darwinia Network,0.0024885758971161195,61139.92940408,4054425.0159740294,0.0126554,4.83084343,11.88437005,-15.75461301,26.51939927,48.13905617
NOTAI,NOTAI,6.861321466377504e-05,2210141.47456274,4053876.207256095,2.79683259,0.10608981,20.29493924,-17.1670467,54.66592794,-27.93153655
RPK,RepubliK,0.004156312666253236,634548.95875096,4013838.021204413,0.35002435,-11.79804888,12.90160934,-20.36931779,-23.6363363,-23.81011562
BAAS,BaaSid,0.0005398286304729566,11635.26251841,3994731.865499879,1.29840192,1.06549356,7.39989683,-19.81583922,59.19486015,60.81728328
NHT,Neighbourhoods,0.0004998253412608431,53053.23554855,3985014.1654685643,3.98071873,1.57133155,1.60146128,-3.42340922,21.48708684,5.92782527
STBU,Stobox Token,0.026424357122992015,127287.39663167,3963653.5684488025,-0.88782699,-2.7844085,-8.72769689,-38.93124264,-47.18289549,-31.39085446
QGOV,Q Protocol,0.02623182635680406,859.4515444,3939267.4129118766,0.00547508,-2.64365896,-6.13341915,-25.94129678,-53.28544681,-76.41122528
XRT,Robonomics.network,2.3119160164862023,94536.58896671,3937386.4340984346,-0.02197528,-12.63585096,37.48252296,7.68868905,-17.78007495,-16.27033157
DARK,Dark Frontiers,0.022741984960825832,398243.54442183,3936854.896385252,-1.65040904,0.59870632,-4.62809215,-19.45804616,29.20389864,7.32635999
BCUBE,B-cube.ai,0.14454481541160372,12396.10840797,3923004.110739108,0.0,-2.82847362,2.01873475,-28.31470752,66.41288102,16.31114222
GMAC,Gemach,0.0078030967892479125,76969.16206924,3901548.394623956,-0.96828785,0.19311941,54.87758681,172.34938198,261.98268424,847.05284415
HEMULE,Hemule,0.003970184819220442,336859.61945039,3890775.5165822343,0.4357034,-2.52527895,-5.27227343,-59.76003561,-50.0857962,-47.72550665
DFL,DeFi Land,0.0005446479119887432,6959.80871381,3887317.5116841067,0.35592017,-0.30167128,6.96971115,-20.28328013,11.51215222,11.82043456
PPT,Populous,0.07298739617751945,2057.49727504,3886742.77573524,0.0,-18.47376997,5.63443639,-1.68913832,-31.10598515,-15.07495627
GO,GoChain,0.002999389647511288,3285.74548395,3879803.8260665643,1.42521572,4.52170516,6.86111125,-18.61396077,-5.84492674,-4.40616468
VEST,VestChain,0.0009827243706142237,0.0,3877782.587367552,0.0,0.0,0.0,-1.6985376,29.1863562,58.09812979
VEUR,VNX Euro,1.03851008519021,88727.76977985,3876824.302197916,-0.01762041,0.81422242,-0.11495415,-1.80801232,-3.86839339,-5.55217548
BAG,Bag.win,0.0009539786238825116,21299.97271951,3875220.2190734446,-0.56975227,-1.6856892,5.0913682,-26.39570464,-56.19310789,-50.75866788
EVERY,Everyworld,0.0038168789358523866,146946.55805038,3871805.0792586715,-0.38901126,6.92556866,1.9028322,-2.05877926,62.73311035,66.7355605
ASTRAFER,Astrafer,0.024614209164438173,0.0,3850082.9701527506,0.0,0.54887401,64.52983301,36.10112807,28.89194965,-7.01784103
MILE,milestoneBased,0.06798064839606544,18985.76626408,3844698.866867823,-0.17226673,-0.62490696,-28.43219881,-28.88444651,25.72884188,77.45106749
VEXT,Veloce,0.017169090338136267,824433.86547512,3836762.9162424584,-0.50248296,-8.24872966,44.51500691,-29.9777974,283.39139204,277.8969649
LTX,Lattice Token,0.13353070640438272,997107.69947018,3826174.9580940315,0.3887239,0.49660095,-1.79273514,8.07297119,127.28683953,129.23084003
IHC,Inflation Hedging Coin,3.180391462510717e-05,34456.07067885,3805115.3670499856,-1.24805138,21.1072416,27.03093633,9.4592568,10.39387285,-14.15441606
MAHA,MAHA.xyz,0.8661955221035468,244978.65823029,3803894.170535637,0.14270402,1.48304386,3.62171003,-15.05935368,-4.20420413,-45.38172674
LSS,Lossless,0.06836379229483433,145060.29038041,3799158.6015265323,0.20165288,-3.35812975,9.34494458,-37.04394843,37.76006729,0.92429653
BBF,Bubblefong,0.020329537376053124,279671.01108623,3791424.9126132512,-0.06830749,0.23347026,7.14867082,-32.79894135,-30.02238813,-29.7712706
DOCK,Dock,0.004302728195884903,3958.98872994,3770984.853205554,0.00551773,-0.3426779,13.20644696,-28.26849272,132.66965037,147.64164761
DOGA,DOGAMÍ,0.005216418513632979,49117.84858439,3757054.2423602943,0.03547431,0.49713844,16.36747357,-28.21316694,95.67488416,61.05343849
BBL,beoble,0.005051114086580397,1059445.51602365,3721943.1430188897,7.17469151,6.67427632,6.80246992,-47.44697665,9.16584483,-28.18755995
JAM,Geojam Token,0.0005225528801947818,80582.95516992,3708389.0517911953,0.28888743,-2.18744936,-7.30179017,-29.95957623,0.51167933,1.50472321
AVI,Aviator,0.0005453664834913559,19587.66236159,3701306.489448527,0.10505958,-0.71274291,-32.9771893,-61.02486313,-64.24623272,-69.36662566
THREE,Three Protocol Token,0.04344432893979457,21830.84250782,3692767.9598825388,0.01160724,5.81433001,9.27805011,-51.19795437,-43.0510524,-51.88444178
STORM,Storm Trade,0.0316532554872307,800892.07610648,3681874.5818736106,-0.06962877,0.15627726,3.48351315,-17.66644857,13.32921706,15.13846819
WEST,Waves Enterprise,0.01634433388380684,589363.28093845,3677475.123856539,-4.37279558,15.4074313,45.59049627,20.10245446,31.37053323,-37.33887685
ABBC,ABBC Coin,0.004058735488951908,3500.0461269,3674425.8488522912,0.00692799,-1.07720015,-3.31954482,-31.55784973,-25.6805712,-36.84440771
SUNCAT,SUNCAT,0.0036591080251959624,2248896.51953212,3659108.0251959623,-0.54953223,1.33987645,2.63594653,-38.01935995,15.05065647,11.05192091
EPX,Ellipsis,4.7412200028798104e-05,508675.97496674,3641389.7796238125,1.78258071,2.95221683,5.28165188,24.71031665,-0.1939665,268.6530091
BABYNEIRO,Baby Neiro BNB,8.663537339007e-12,715867.62812564,3638685.68238294,-3.29695034,8.84078455,3.77174101,-49.05035581,-21.68091988,-18.91896069
AMON,AmonD,0.0005052614451243477,317.76555286,3626008.7604296193,0.20912765,0.26767369,-32.05120123,-34.43713367,-44.20021396,-49.74973441
OOKS,Onooks,0.3226105672062796,0.0,3620211.7345697368,0.0,2.77435011,7.55468243,-52.42756788,-38.05547654,-24.03670491
WEFI,WeFi,0.08599681676435263,108632.52805375,3601833.2274845466,-0.10090417,0.69306103,0.45095238,-15.98941317,-34.9730728,22.27125394
MTD,Minted,0.019447408105081748,1559.98930579,3601810.134499119,-0.43494636,1.1663593,9.30934027,-28.17876944,16.6359524,21.41495551
RAI,Rai Reflex Index,3.0261608277785563,56345.77949139,3567271.087718379,0.04208083,-2.32410488,1.46813718,0.84924752,-0.88960728,1.25658556
SHIBDOGE,ShibaDoge,3.1024531e-17,138051.63640398,3546624.194984993,0.01460648,0.01460648,7.16590994,-9.09894249,4.95443481,0.14374089
PUFFY,Puffy,7.968992757459697e-05,1020944.33395511,3541767.3192447084,-0.10158331,-0.04491974,9.06250009,-33.68930985,-60.39915305,-79.81029994
PNP,Penpie,2.3514059719524325,56602.66045235,3541029.304796667,-0.26631373,-2.98633504,-2.726119,-35.37630462,13.27393341,84.52533412
STOP,LETSTOP,0.11785847163035036,11351088.69163435,3538835.886297838,2.68694551,35.49307125,29.32211923,-37.06114557,-21.42768558,-21.42768558
KYL,Kylin,0.013088030035095042,0.0,3537168.9031999805,0.09321748,0.85332086,6.40559592,-5.49535637,16.36485801,28.74601759
REWARD,Rewardable,0.014272661278070793,12784.60518502,3536567.5599846607,0.0,8.80282527,-70.68175861,-88.32462604,-96.11578463,-96.11578463
FCON,SpaceFalcon,0.00020042248701923523,98752.53213163,3492275.2315488853,0.08810595,-10.2196224,6.74400001,-33.28467044,82.58047917,68.14971306
NBLU,NuriTopia,0.0025373236986653913,61426.24750824,3483802.3758113803,-0.05558688,-0.09576964,0.85356415,10.52716727,-17.14292741,-41.7200373
PORNROCKET,PornRocket,9.00131763101635e-09,91.85313616,3446599.6082697986,0.0,4.82296955,5.35763831,-3.05460007,18.13657334,22.19392439
